icrogid	uid	hgnc_symbol	entrezgene	ensembl_gene_id
3552	4004966	TRIT1	54802	ENSG00000043514
4285282	3971313	TRMT1	55621	ENSG00000104907
3927428	3799739	TRMT10A	93587	ENSG00000145331
23139613	4802528	TRMT10B	158234	ENSG00000165275
5261002	3654580	TRMT10C	54931	ENSG00000174173
1201749	2791218	TRMT11	60487	ENSG00000066651
3154751	16817590	TRMT112	51504	ENSG00000173113
1535865	4691983	TRMT1L	81627	ENSG00000121486
114740	753385	TRMT2A	27037	ENSG00000099899
36743765	36743765	TRMT2B	79979	ENSG00000188917
5412554	2068280	TRMT44	152992	ENSG00000155275
5410153	2068280	TRMT5	57570	ENSG00000126814
2306430	2759701	TRMT6	51605	ENSG00000089195
2759701	3194235	TRMT61A	115708	ENSG00000166166
4977111	3502869	TRMT61B	55006	ENSG00000171103
4504100	2068280	TRMU	55687	ENSG00000100416
2873214	2873214	TRNAU1AP	54952	ENSG00000180098
14008112	1557098	TRNT1	51095	ENSG00000072756
4456934	4461738	TRO	7216	ENSG00000067445
909182	5279905	TROAP	10024	ENSG00000135451
4250624	3229339	TROVE2	6738	ENSG00000116747
9213782	5125341	TRPA1	8989	ENSG00000104321
2151162	2090366	TRPC1	7220	ENSG00000144935
16832224	969889	TRPC3	7222	ENSG00000138741
411581	2090366	TRPC4	7223	ENSG00000133107
1883899	3699097	TRPC4AP	26133	ENSG00000100991
3662844	5330805	TRPC5	7224	ENSG00000072315
3961897	2079075	TRPC6	7225	ENSG00000137672
5232665	5232665	TRPC7	57113	ENSG00000069018
1817385	3961897	TRPM2	7226	ENSG00000142185
408232	408232	TRPM4	54795	ENSG00000130529
2896779	1947668	TRPM6	140803	ENSG00000119121
2439084	4418912	TRPM7	54822	ENSG00000092439
53547858	53547858	TRPM8	79054	ENSG00000144481
3004996	5026329	TRPS1	7227	ENSG00000104447
5410849	2547906	TRPT1	83707	ENSG00000149743
2273520	4264365	TRPV1	7442	ENSG00000262304
4062935	4062935	TRPV2	51393	ENSG00000187688
45237403	45237403	TRPV3	162514	ENSG00000167723
3817445	221523	TRPV4	59341	ENSG00000111199
3619655	2522401	TRPV5	56302	ENSG00000274348
492534	4718423	TRPV6	55503	ENSG00000165125
1223735	5400871	TRRAP	8295	ENSG00000196367
2066548	4691983	TRUB1	142940	ENSG00000165832
1026657	2068280	TRUB2	26995	ENSG00000167112
3982426	161507	TSACC	128229	ENSG00000163467
1942456	4173488	TSC1	7248	ENSG00000165699
2387858	3077030	TSC2	7249	ENSG00000103197
9148596	4232068	TSC22D1	8848	ENSG00000102804
2575276	2575276	TSC22D2	9819	ENSG00000196428
3902815	5155720	TSC22D3	1831	ENSG00000157514
1742768	4925944	TSC22D4	81628	ENSG00000166925
2280793	3868657	TSEN15	116461	ENSG00000198860
4065183	3868657	TSEN2	80746	ENSG00000154743
562650	2280793	TSEN34	79042	ENSG00000274672
9645013	3868657	TSEN54	283989	ENSG00000182173
1870582	16817590	TSFM	10102	ENSG00000123297
2256074	2309550	TSG101	7251	ENSG00000074319
1637844	2878257	TSGA10	80705	ENSG00000135951
2899451	4895088	TSHB	7252	ENSG00000134200
4895088	1947840	TSHR	7253	ENSG00000165409
5411450	482626	TSHZ1	10194	ENSG00000179981
5269840	5269840	TSHZ2	128553	ENSG00000182463
5411451	482626	TSHZ3	57616	ENSG00000121297
4495441	4154210	TSKS	60385	ENSG00000126467
2983032	10724543	TSKU	25987	ENSG00000182704
1708711	3733282	TSLP	85480	ENSG00000145777
2124441	5162718	TSN	7247	ENSG00000211460
4164154	1488356	TSNAX	7257	ENSG00000116918
1488356	2186087	TSNAXIP1	55815	ENSG00000102904
4426876	3967493	TSPAN1	10103	ENSG00000117472
49705348	49705348	TSPAN10	83882	ENSG00000182612
2795716	2795716	TSPAN12	23554	ENSG00000106025
1558155	2186087	TSPAN13	27075	ENSG00000106537
48191434	52484640	TSPAN14	81619	ENSG00000108219
1191323	1191323	TSPAN15	23555	ENSG00000099282
5411461	4308451	TSPAN17	26262	ENSG00000048140
40679715	40679715	TSPAN2	10100	ENSG00000134198
3402302	3402302	TSPAN3	10099	ENSG00000140391
2804887	1979966	TSPAN4	7106	ENSG00000214063
23552135	2186087	TSPAN5	10098	ENSG00000168785
3014503	4374234	TSPAN6	7105	ENSG00000000003
4478530	5296490	TSPAN7	7102	ENSG00000156298
48388787	48388787	TSPAN9	10867	ENSG00000011105
1018595	5376412	TSPO	706	ENSG00000100300
48278450	4521632	TSPY1	7258	ENSG00000258992
48278450	48278450	TSPY10	100289087	ENSG00000236424
48418661	2186087	TSPY2	64591	ENSG00000168757
27606787	2068280	TSPY4	728395	ENSG00000233803
47581775	47581775	TSPY8	728403	ENSG00000229549
4729316	2166278	TSPYL1	7259	ENSG00000189241
4768338	5250584	TSPYL2	64061	ENSG00000184205
4832719	4832719	TSPYL4	23270	ENSG00000187189
3851768	4461738	TSPYL5	85453	ENSG00000180543
82390	3713468	TSR1	55720	ENSG00000167721
3623702	1262914	TSR2	90121	ENSG00000158526
633102	2068280	TSR3	115939	ENSG00000007520
1103862	2951619	TSSC1	7260	ENSG00000032389
54358	436342	TSSC4	10078	ENSG00000184281
1390025	3837793	TSSK1B	83942	ENSG00000212122
4455295	4495441	TSSK2	23617	ENSG00000206203
4517323	3087482	TSSK3	81629	ENSG00000162526
954562	1393325	TSSK4	283629	ENSG00000139908
3567951	3410334	TSSK6	83983	ENSG00000178093
5182309	1281863	TST	7263	ENSG00000128311
46458035	5207613	TSTA3	7264	ENSG00000104522
28188082	2068280	TSTD2	158427	ENSG00000136925
655970	4835825	TTBK1	84630	ENSG00000146216
4835825	2068280	TTBK2	146057	ENSG00000128881
2589779	3047661	TTC1	7265	ENSG00000113312
381596	2068280	TTC12	54970	ENSG00000149292
32983240	32983240	TTC13	79573	ENSG00000143643
3093053	1627438	TTC14	151613	ENSG00000163728
533608	554160	TTC17	55761	ENSG00000052841
4051886	4051886	TTC19	54902	ENSG00000011295
9378277	5083094	TTC21B	79809	ENSG00000123607
27442770	14006660	TTC23	64927	ENSG00000103852
36801398	36801398	TTC23L	153657	ENSG00000205838
2762536	4475099	TTC25	83538	ENSG00000204815
36172237	36172237	TTC26	79989	ENSG00000105948
2950628	4761161	TTC27	55622	ENSG00000018699
498105	5435505	TTC28	23331	ENSG00000100154
1129536	5124507	TTC3	7267	ENSG00000182670
9378928	9378928	TTC30A	92104	ENSG00000197557
37182222	5294950	TTC30B	150737	ENSG00000196659
31584658	2068280	TTC32	130502	ENSG00000183891
1680809	2068280	TTC33	23548	ENSG00000113638
5411531	5411531	TTC34	100287898	ENSG00000275571
37388929	2068280	TTC36	143941	ENSG00000172425
317976	3236710	TTC37	9652	ENSG00000198677
4110467	3854928	TTC38	55020	ENSG00000075234
44492175	44492175	TTC39B	158219	ENSG00000155158
46658671	46658671	TTC39C	125488	ENSG00000168234
4266584	1774833	TTC4	7268	ENSG00000243725
49387171	4862491	TTC5	91875	ENSG00000136319
5273334	2068280	TTC7A	57217	ENSG00000068724
340583	4862491	TTC7B	145567	ENSG00000165914
14008183	9768725	TTC8	123016	ENSG00000165533
2351481	2068280	TTC9C	283237	ENSG00000162222
2102973	5023131	TTF1	7270	ENSG00000125482
3817412	10724543	TTF2	8458	ENSG00000116830
668575	5409001	TTI1	9675	ENSG00000101407
1407742	4713146	TTI2	80185	ENSG00000129696
1296773	2858733	TTK	7272	ENSG00000112742
5411663	3600472	TTLL10	254173	ENSG00000162571
3128351	3062679	TTLL12	23170	ENSG00000100304
5411672	783116	TTLL3	26140	ENSG00000214021
29485734	2068280	TTLL4	9654	ENSG00000135912
909965	941370	TTLL5	23093	ENSG00000119685
38203522	2186087	TTLL6	284076	ENSG00000170703
38922283	1514270	TTLL7	79739	ENSG00000137941
52025131	2309032	TTN	7273	ENSG00000155657
5166588	5166588	TTPA	7274	ENSG00000137561
3156166	3837793	TTPAL	79183	ENSG00000124120
4608361	1505377	TTR	7276	ENSG00000118271
44890694	44890694	TTYH1	57348	ENSG00000276537
2836457	961525	TTYH2	94015	ENSG00000141540
5241250	5241250	TTYH3	80727	ENSG00000136295
2955327	3976855	TUB	7275	ENSG00000166402
271062	4040115	TUBA1A	7846	ENSG00000167552
1508637	2286245	TUBA1B	10376	ENSG00000123416
584891	162104	TUBA1C	84790	ENSG00000167553
3026796	3513892	TUBA3D	113457	ENSG00000075886
10013994	3077030	TUBA3E	112714	ENSG00000152086
712420	1377931	TUBA4A	7277	ENSG00000127824
5074551	3691852	TUBAL3	79861	ENSG00000178462
1180573	3589204	TUBB	203068	ENSG00000224156
678540	872778	TUBB1	81027	ENSG00000101162
4888960	3870887	TUBB2A	7280	ENSG00000137267
4057218	4629164	TUBB2B	347733	ENSG00000137285
1012586	1989222	TUBB3	10381	ENSG00000258947
3072139	4557976	TUBB4A	10382	ENSG00000104833
540962	3306496	TUBB4B	10383	ENSG00000188229
120398	5255272	TUBB6	84617	ENSG00000176014
1291079	2068280	TUBB8	347688	ENSG00000261456
5186304	5186304	TUBD1	51174	ENSG00000108423
47915506	5213288	TUBE1	51175	ENSG00000074935
4975704	1330230	TUBG1	7283	ENSG00000131462
4941443	2704296	TUBG2	27175	ENSG00000037042
4528251	4919315	TUBGCP2	10844	ENSG00000130640
4919315	2444766	TUBGCP3	10426	ENSG00000126216
631808	9644677	TUBGCP4	27229	ENSG00000137822
1778158	4919315	TUBGCP5	114791	ENSG00000275835
2171311	158852	TUBGCP6	85378	ENSG00000128159
3519867	2613246	TUFM	7284	ENSG00000178952
1892872	1130622	TUFT1	7286	ENSG00000143367
5411701	4056103	TULP1	7287	ENSG00000112041
1421951	799425	TULP2	7288	ENSG00000104804
53460539	5219558	TULP3	7289	ENSG00000078246
1496399	4154210	TULP4	56995	ENSG00000130338
3075586	3286426	TUSC2	11334	ENSG00000114383
1338741	2413104	TUSC3	7991	ENSG00000104723
766179	1894250	TUT1	64852	ENSG00000149016
2139632	2139632	TVP23B	51030	ENSG00000171928
8973236	2068280	TVP23C-CDRT4	100533496	ENSG00000259024
656878	3062679	TWF1	5756	ENSG00000151239
3784233	4414452	TWF2	11344	ENSG00000247596
249068	1991355	TWIST1	7291	ENSG00000122691
2472240	4625451	TWIST2	117581	ENSG00000233608
1558179	3167529	TWISTNB	221830	ENSG00000105849
2709838	2709838	TWSG1	57045	ENSG00000128791
3511071	3231405	TXK	7294	ENSG00000074966
2997053	961525	TXLNA	200081	ENSG00000084652
4602855	2997053	TXLNB	167838	ENSG00000164440
190653	2334209	TXLNG	55787	ENSG00000086712
644464	5162718	TXN	7295	ENSG00000136810
364529	4465042	TXN2	25828	ENSG00000100348
2430247	14006818	TXNDC11	51061	ENSG00000153066
2875355	2997053	TXNDC12	51060	ENSG00000117862
2511817	2068280	TXNDC15	79770	ENSG00000113621
504850	3868842	TXNDC17	84817	ENSG00000129235
9441588	5011796	TXNDC2	84203	ENSG00000168454
1320377	656878	TXNDC5	81567	ENSG00000239264
2616221	5006590	TXNDC9	10190	ENSG00000115514
2560224	644464	TXNIP	10628	ENSG00000265972
4474689	2106983	TXNL1	9352	ENSG00000091164
2052026	3508719	TXNL4A	10907	ENSG00000141759
868864	2994569	TXNL4B	54957	ENSG00000140830
5411358	2560224	TXNRD1	7296	ENSG00000198431
3455646	4810709	TXNRD2	10587	ENSG00000184470
35598463	35598463	TXNRD3	114112	ENSG00000197763
2218557	3303555	TYK2	7297	ENSG00000105397
4990797	3691852	TYMP	1890	ENSG00000025708
942334	1159046	TYMS	7298	ENSG00000176890
4341125	4341125	TYR	7299	ENSG00000077498
1256459	3503650	TYRO3	7301	ENSG00000092445
3109406	9148217	TYROBP	7305	ENSG00000011600
1935044	457052	TYRP1	7306	ENSG00000107165
3198917	5139706	TYSND1	219743	ENSG00000156521
2883116	4101989	TYW1	55253	ENSG00000198874
43252246	2068280	TYW1B	441250	ENSG00000277149
3165919	3174903	U2AF1	7307	ENSG00000160201
5412538	5412538	U2AF1L4	199746	ENSG00000161265
2191992	9213367	U2AF2	11338	ENSG00000063244
5399530	4691983	U2SURP	23350	ENSG00000163714
1838887	2618592	UACA	55075	ENSG00000137831
1685387	486107	UAP1	6675	ENSG00000117143
3636322	5123142	UBA1	7317	ENSG00000130985
3451127	2981808	UBA2	10054	ENSG00000126261
730054	2428575	UBA3	9039	ENSG00000144744
3690765	2328859	UBA5	79876	ENSG00000081307
4820577	5255272	UBA52	7311	ENSG00000221983
2886297	4601808	UBA6	55236	ENSG00000033178
4079121	2650406	UBA7	7318	ENSG00000182179
4853511	2271964	UBAC1	10422	ENSG00000130560
4731356	4731356	UBAC2	337867	ENSG00000134882
4569726	4569726	UBALD1	124402	ENSG00000153443
4257886	4257886	UBAP1	51271	ENSG00000165006
184441	2639679	UBAP2	55833	ENSG00000137073
532222	14007162	UBAP2L	9898	ENSG00000143569
5043637	4165786	UBASH3A	53347	ENSG00000160185
3875295	3976855	UBASH3B	84959	ENSG00000154127
4803389	1273502	UBB	7314	ENSG00000170315
2068280	2296393	UBC	7316	ENSG00000150991
5083094	2067078	UBD	10537	ENSG00000228913
4152408	2620388	UBE2A	7319	ENSG00000077721
2620643	4972844	UBE2B	7320	ENSG00000119048
4041765	2084608	UBE2C	11065	ENSG00000175063
596393	2459288	UBE2D1	7321	ENSG00000072401
4601808	4700691	UBE2D2	7322	ENSG00000131508
2607334	3824186	UBE2D3	7323	ENSG00000109332
4831700	3774500	UBE2D4	51619	ENSG00000078967
3580033	1842190	UBE2E1	7324	ENSG00000170142
4688165	4884208	UBE2E2	7325	ENSG00000182247
327933	2095083	UBE2E3	10477	ENSG00000170035
1611521	4508996	UBE2F	140739	ENSG00000184182
5099797	4251563	UBE2G1	7326	ENSG00000132388
3638857	4752727	UBE2G2	7327	ENSG00000184787
2253502	4477260	UBE2H	7328	ENSG00000186591
4600608	4367092	UBE2I	7329	ENSG00000103275
3182537	3636322	UBE2J1	51465	ENSG00000198833
4754680	3638857	UBE2J2	118424	ENSG00000160087
4264259	3034498	UBE2K	3093	ENSG00000078140
1146862	2271964	UBE2L3	7332	ENSG00000185651
261783	5385322	UBE2L6	9246	ENSG00000156587
5015644	724057	UBE2M	9040	ENSG00000130725
1605335	4137928	UBE2N	7334	ENSG00000177889
4032199	4032199	UBE2NL	389898	ENSG00000282795
1881213	1831689	UBE2O	63893	ENSG00000175931
2632441	2168149	UBE2Q1	55585	ENSG00000160714
473875	5232295	UBE2Q2	92912	ENSG00000140367
49207839	3272118	UBE2QL1	134111	ENSG00000215218
1881257	4119912	UBE2R2	54926	ENSG00000107341
3544785	4524269	UBE2S	27338	ENSG00000108106
2235220	5232295	UBE2T	29089	ENSG00000077152
3408178	4807805	UBE2U	148581	ENSG00000177414
2332806	3583773	UBE2V2	7336	ENSG00000169139
2922987	5164947	UBE2W	55284	ENSG00000104343
5412796	3087482	UBE2Z	65264	ENSG00000159202
4656121	4811423	UBE3A	7337	ENSG00000114062
2769510	2087441	UBE3B	89910	ENSG00000151148
1554290	4762389	UBE3C	9690	ENSG00000009335
30103240	4670894	UBE3D	90025	ENSG00000118420
3223677	5409001	UBE4A	9354	ENSG00000110344
1466236	2791218	UBE4B	10277	ENSG00000130939
3617767	4389437	UBFD1	56061	ENSG00000103353
2789607	2068280	UBIAD1	29914	ENSG00000120942
46653738	2186087	UBL3	5412	ENSG00000122042
1791762	2068280	UBL4A	8266	ENSG00000102178
4223735	4733593	UBL5	59286	ENSG00000198258
520669	2054502	UBL7	84993	ENSG00000138629
862794	4762389	UBLCP1	134510	ENSG00000164332
2444230	1447330	UBN1	29855	ENSG00000118900
40125067	4691983	UBN2	254048	ENSG00000157741
1229705	4831700	UBOX5	22888	ENSG00000185019
1086346	1249234	UBP1	7342	ENSG00000153560
3184048	4855352	UBQLN1	29979	ENSG00000135018
4184410	4656121	UBQLN2	29978	ENSG00000188021
2154661	2812442	UBQLN4	56893	ENSG00000160803
1203852	3366883	UBR1	197131	ENSG00000159459
1891420	2620643	UBR2	23304	ENSG00000024048
5413352	2620643	UBR3	130507	ENSG00000144357
863903	4152408	UBR4	23352	ENSG00000127481
655876	2755718	UBR5	51366	ENSG00000104517
5413360	2154661	UBR7	55148	ENSG00000278787
3484649	4884208	UBTD1	80019	ENSG00000165886
5413361	5413361	UBTD2	92181	ENSG00000168246
4366994	3143545	UBTF	7343	ENSG00000108312
2693745	3837793	UBXN1	51035	ENSG00000162191
3670520	2186087	UBXN10	127733	ENSG00000162543
4098802	4473831	UBXN11	91544	ENSG00000158062
3174260	784214	UBXN2A	165324	ENSG00000173960
4172756	4172756	UBXN2B	137886	ENSG00000215114
3945891	1790911	UBXN4	23190	ENSG00000144224
1207105	2981922	UBXN6	80700	ENSG00000167671
4286906	4948675	UBXN7	26043	ENSG00000163960
4252447	4252447	UBXN8	7993	ENSG00000104691
1273502	62415	UCHL1	7345	ENSG00000154277
1436761	3670225	UCHL3	7347	ENSG00000118939
2106983	3191228	UCHL5	51377	ENSG00000116750
4077804	4077804	UCK1	83549	ENSG00000130717
3883239	3883239	UCK2	7371	ENSG00000143179
1905734	1905734	UCKL1	54963	ENSG00000198276
3101697	4848346	UCN	7349	ENSG00000163794
4167952	4755490	UCN2	90226	ENSG00000145040
2081738	4755490	UCN3	114131	ENSG00000178473
275273	4545953	UCP1	7350	ENSG00000109424
5139123	3909139	UCP2	7351	ENSG00000175567
856814	4303895	UCP3	7352	ENSG00000175564
5226601	2981808	UEVLD	55293	ENSG00000151116
3728072	5251911	UFC1	51506	ENSG00000143222
4177373	2138435	UFD1L	7353	ENSG00000070010
4700691	4831700	UFL1	23376	ENSG00000014123
5251911	2922987	UFM1	51569	ENSG00000120686
3426606	3426606	UFSP2	55325	ENSG00000109775
3348077	2186087	UGCG	7357	ENSG00000148154
1856589	3219208	UGDH	7358	ENSG00000109814
4690250	5190951	UGGT1	56886	ENSG00000136731
2534623	3329468	UGGT2	55757	ENSG00000102595
952908	3495963	UGT1A1	54658	ENSG00000241635
50439118	2186087	UGT1A10	54575	ENSG00000242515
2890332	3301364	UGT1A4	54657	ENSG00000244474
44930953	3378486	UGT2B10	7365	ENSG00000109181
50196053	50196053	UGT2B4	7363	ENSG00000156096
1903898	1903898	UGT2B7	7364	ENSG00000171234
717494	4154210	UHMK1	127933	ENSG00000152332
1032314	4941082	UHRF1	29128	ENSG00000276043
1575113	2068280	UHRF1BP1	54887	ENSG00000065060
336824	1594998	UHRF1BP1L	23074	ENSG00000111647
5272553	3087482	UHRF2	115426	ENSG00000147854
2499314	4280011	UIMC1	51720	ENSG00000087206
3595500	4530162	ULBP1	80329	ENSG00000111981
5258067	5258067	ULBP2	80328	ENSG00000131015
626080	2679416	ULBP3	79465	ENSG00000131019
16832758	4805603	ULK1	8408	ENSG00000177169
9148182	2183154	ULK2	9706	ENSG00000083290
9768901	2271732	ULK3	25989	ENSG00000140474
5413975	41660403	ULK4	54986	ENSG00000168038
2542194	2542194	UMOD	7369	ENSG00000169344
861008	2972109	UMPS	7372	ENSG00000114491
4972844	8972652	UNC119	9094	ENSG00000109103
53214923	53214923	UNC119B	84747	ENSG00000175970
13784742	2578149	UNC13A	23025	ENSG00000130477
676875	1671096	UNC13B	10497	ENSG00000198722
1356997	4859895	UNC13D	201294	ENSG00000092929
3474262	5409001	UNC45A	55898	ENSG00000140553
4019320	2068280	UNC50	25972	ENSG00000115446
2227255	4425759	UNC5A	90249	ENSG00000113763
3699976	3699976	UNC5B	219699	ENSG00000107731
170235	9147768	UNC5C	8633	ENSG00000182168
2206913	4629164	UNC5CL	222643	ENSG00000124602
47233673	47233673	UNC5D	137970	ENSG00000156687
38864364	843989	UNC79	57578	ENSG00000133958
8972556	8972556	UNC80	285175	ENSG00000144406
32700018	4040415	UNC93B1	81622	ENSG00000110057
3552032	51410896	UNG	7374	ENSG00000076248
1000551	1594998	UNK	85451	ENSG00000132478
14008263	1373290	UNKL	64718	ENSG00000059145
3427613	2205379	UPF1	5976	ENSG00000005007
36106	4199000	UPF2	26019	ENSG00000151461
5246604	1020140	UPF3A	65110	ENSG00000169062
2022004	3781384	UPF3B	65109	ENSG00000125351
156065	1842778	UPK1A	11045	ENSG00000105668
4928217	4928217	UPK1B	7348	ENSG00000114638
1842778	2068280	UPK2	7379	ENSG00000110375
1390297	4928217	UPK3A	7380	ENSG00000100373
5414285	4928217	UPK3B	80761	ENSG00000243566
41867277	2068280	UPK3BL	100134938	ENSG00000267368
1166679	2053332	UPP1	7378	ENSG00000183696
824709	2053332	UPP2	151531	ENSG00000007001
2186403	5083094	UPRT	139596	ENSG00000094841
3693753	3291109	UQCC1	55245	ENSG00000101019
597192	2677230	UQCC2	84300	ENSG00000137288
9442051	4761161	UQCC3	790955	ENSG00000204922
1538109	4123089	UQCR10	29796	ENSG00000184076
2914074	3990866	UQCR11	10975	ENSG00000127540
2532463	4682960	UQCRB	7381	ENSG00000156467
822674	1103259	UQCRC1	7384	ENSG00000010256
396	3643191	UQCRC2	7385	ENSG00000140740
4336213	4684583	UQCRFS1	7386	ENSG00000169021
276403	2229096	UQCRH	7388	ENSG00000173660
5134094	5134094	UQCRQ	27089	ENSG00000164405
4236144	4236144	URB1	9875	ENSG00000142207
1227033	5212606	URB2	9816	ENSG00000135763
4894934	4575820	URGCP	55665	ENSG00000106608
2478674	2677625	URI1	8725	ENSG00000105176
2795629	4106115	URM1	81605	ENSG00000167118
45795077	3034498	UROC1	131669	ENSG00000159650
5144035	5144035	UROD	7389	ENSG00000126088
1868746	2154661	UROS	7390	ENSG00000188690
1733183	3087482	USB1	79650	ENSG00000103005
14008280	5068950	USE1	55850	ENSG00000053501
1576328	2862996	USF1	7391	ENSG00000158773
2862996	3619655	USF2	7392	ENSG00000105698
1981308	4615669	USH1C	10083	ENSG00000006611
198979	1981308	USH1G	124590	ENSG00000182040
4561515	721123	USH2A	7399	ENSG00000042781
4615669	5240234	USHBP1	83878	ENSG00000130307
764067	3157177	USMG5	84833	ENSG00000173915
3754565	5094002	USO1	8615	ENSG00000138768
1453531	2068280	USP1	7398	ENSG00000162607
5413303	1317902	USP10	9100	ENSG00000103194
3431532	1885413	USP11	8237	ENSG00000102226
4040754	5141707	USP12	219333	ENSG00000152484
3655500	4819293	USP13	8975	ENSG00000058056
613199	1379409	USP14	9097	ENSG00000101557
2232959	2640615	USP15	9958	ENSG00000135655
3504368	2532732	USP16	10600	ENSG00000156256
23157652	5083094	USP17L1	401447	ENSG00000230549
5412519	5118044	USP17L2	377630	ENSG00000223443
1784125	1734870	USP17L7	392197	ENSG00000226430
1847038	2650406	USP18	11274	ENSG00000184979
644655	3541090	USP19	10869	ENSG00000172046
2404277	2547906	USP2	9099	ENSG00000036672
646633	751057	USP20	10868	ENSG00000136878
4560211	2440387	USP21	27005	ENSG00000143258
5413309	2755696	USP22	23326	ENSG00000124422
5413310	3482397	USP24	23358	ENSG00000162402
3570634	3393369	USP25	29761	ENSG00000155313
1734870	508037	USP26	83844	ENSG00000134588
841584	5413309	USP27X	389856	ENSG00000273820
1145418	1431300	USP28	57646	ENSG00000048028
4731115	1885413	USP29	57663	ENSG00000131864
172683	2233081	USP3	9960	ENSG00000140455
2790108	3750560	USP30	84749	ENSG00000135093
5413318	4629164	USP31	57478	ENSG00000103404
1596579	857930	USP32	84669	ENSG00000170832
4813873	3207314	USP33	23032	ENSG00000077254
5413319	3728072	USP34	9736	ENSG00000115464
30029242	2068280	USP35	57558	ENSG00000118369
5413323	3554005	USP36	57602	ENSG00000055483
14008245	2493918	USP37	57695	ENSG00000135913
2287799	4422080	USP38	84640	ENSG00000170185
1087805	4753004	USP39	10713	ENSG00000168883
4435463	4993575	USP4	7375	ENSG00000114316
5413325	2237342	USP40	55230	ENSG00000085982
16832553	2300358	USP42	84132	ENSG00000106346
9443098	1529888	USP43	124739	ENSG00000154914
1248877	4334038	USP44	84101	ENSG00000136014
4986827	1947668	USP45	85015	ENSG00000123552
3133001	5126850	USP46	64854	ENSG00000109189
14008248	910608	USP47	55031	ENSG00000170242
2440387	1838887	USP48	84196	ENSG00000090686
150828	5006443	USP49	25862	ENSG00000164663
982552	4372825	USP5	8078	ENSG00000111667
214467	3541090	USP50	373509	ENSG00000170236
38665772	5071329	USP51	158880	ENSG00000247746
